,NL,BE,DE
2013-01-28 18:00:00,118.92,113.48500000000001,137.27
2013-01-28 20:00:00,83.075,76.135,96.36
2013-01-28 22:00:00,62.25,54.225,77.465
2013-01-29 00:00:00,73.85,71.035,90.905
2013-01-29 02:00:00,62.839999999999996,59.205,82.25
2013-01-29 04:00:00,67.12,62.585,88.345
2013-01-29 06:00:00,104.055,91.36500000000001,122.63
2013-01-29 08:00:00,133.325,125.91,141.845
2013-01-29 10:00:00,97.15,87.08500000000001,102.5
2013-01-29 12:00:00,85.265,85.165,90.615
2013-01-29 14:00:00,95.21000000000001,94.6,100.56
2013-01-29 16:00:00,141.14499999999998,140.44500000000002,146.465
2013-01-29 18:00:00,156.8,151.92000000000002,153.545
2013-01-29 20:00:00,128.7,131.885,131.15
2013-01-29 22:00:00,111.225,110.92500000000001,111.00999999999999
2013-01-30 00:00:00,128.565,109.595,97.77
2013-01-30 02:00:00,108.19,96.91499999999999,98.49
2013-01-30 04:00:00,100.545,92.44,105.89
2013-01-30 06:00:00,140.505,140.25,151.585
2013-01-30 08:00:00,155.895,158.77,161.255
2013-01-30 10:00:00,129.075,131.67000000000002,134.52
2013-01-30 12:00:00,114.52,117.185,119.945
2013-01-30 14:00:00,134.20499999999998,130.34,146.665
2013-01-30 16:00:00,164.57,153.465,175.965
2013-01-30 18:00:00,170.585,173.0,174.28
2013-01-30 20:00:00,140.54000000000002,142.055,147.535
2013-01-30 22:00:00,122.965,125.37,128.68
2013-01-31 00:00:00,118.245,120.64000000000001,123.88999999999999
2013-01-31 02:00:00,112.33,114.16,118.85499999999999
2013-01-31 04:00:00,116.34,118.005,123.71
2013-01-31 06:00:00,142.91,144.10000000000002,150.27
2013-01-31 08:00:00,159.26,161.88,164.60999999999999
2013-01-31 10:00:00,128.15,130.77,133.5
2013-01-31 12:00:00,120.625,123.245,125.975
2013-01-31 14:00:00,131.705,131.55,140.165
2013-01-31 16:00:00,168.79500000000002,149.66500000000002,182.10999999999999
2013-01-31 18:00:00,181.735,184.35500000000002,187.085
2013-01-31 20:00:00,157.68,160.3,163.03
2013-01-31 22:00:00,137.905,140.685,143.21
2013-02-01 00:00:00,133.24,135.91500000000002,138.525
2013-02-01 02:00:00,121.5,124.03,127.03
2013-02-01 04:00:00,117.21000000000001,118.5,125.05
2013-02-01 06:00:00,135.675,138.16000000000003,141.27
2013-02-01 08:00:00,147.95,150.57,153.29999999999998
2013-02-01 10:00:00,124.24000000000001,126.86000000000001,129.59
2013-02-01 12:00:00,106.845,109.465,112.195
2013-02-01 14:00:00,120.215,121.97,126.945
2013-02-01 16:00:00,156.425,149.39,166.70000000000002
2013-02-01 18:00:00,164.375,164.7,170.595
2013-02-01 20:00:00,150.92000000000002,153.54000000000002,156.27
2013-02-01 22:00:00,136.735,139.35500000000002,142.085
2013-02-02 00:00:00,130.08499999999998,132.70499999999998,135.43499999999997
2013-02-02 02:00:00,121.82499999999999,124.445,127.17499999999998
2013-02-02 04:00:00,122.875,125.495,128.225
2013-02-02 06:00:00,131.995,134.615,137.345
2013-02-02 08:00:00,137.5,140.12,142.85
2013-02-02 10:00:00,129.685,132.305,135.035
2013-02-02 12:00:00,117.06,119.68,122.41
2013-02-02 14:00:00,119.685,120.62,127.54499999999999
2013-02-02 16:00:00,151.69,149.12,162.97
2013-02-02 18:00:00,172.575,173.63,178.57
2013-02-02 20:00:00,160.635,163.255,165.98499999999999
2013-02-02 22:00:00,140.84,143.46,146.19
2013-02-03 00:00:00,128.08499999999998,130.70499999999998,133.43499999999997
2013-02-03 02:00:00,122.38,125.0,127.72999999999999
2013-02-03 04:00:00,125.505,128.125,130.855
2013-02-03 06:00:00,183.53,186.15,188.88
2013-02-03 08:00:00,210.635,213.255,215.98499999999999
2013-02-03 10:00:00,137.48499999999999,141.17000000000002,143.35
2013-02-03 12:00:00,116.1,118.80000000000001,121.63
2013-02-03 14:00:00,123.55,130.625,140.37
2013-02-03 16:00:00,182.35500000000002,169.05,198.705
2013-02-03 18:00:00,200.915,203.535,206.265
2013-02-03 20:00:00,160.37,162.99,165.72
2013-02-03 22:00:00,137.655,142.525,145.36999999999998
2013-02-04 00:00:00,128.97,131.59,134.32
2013-02-04 02:00:00,123.58500000000001,126.20500000000001,128.935
2013-02-04 04:00:00,125.44,128.06,130.79
2013-02-04 06:00:00,152.14499999999998,169.89499999999998,179.17999999999998
2013-02-04 08:00:00,187.65,190.27,193.0
2013-02-04 10:00:00,130.765,134.86,136.9
2013-02-04 12:00:00,111.255,120.97,120.38
2013-02-04 14:00:00,119.62,123.9,129.13
2013-02-04 16:00:00,133.3,133.585,172.25
2013-02-04 18:00:00,157.5,176.38,173.86999999999998
2013-02-04 20:00:00,132.25,144.64499999999998,144.07
2013-02-04 22:00:00,104.95,143.33,130.37
2013-02-05 00:00:00,96.84,128.855,116.85499999999999
2013-02-05 02:00:00,100.67500000000001,120.10000000000001,114.14
2013-02-05 04:00:00,117.255,123.07000000000001,124.145
2013-02-05 06:00:00,150.75,157.03500000000003,157.915
2013-02-05 08:00:00,170.07,172.69,175.42
2013-02-05 10:00:00,110.245,145.755,131.42499999999998
2013-02-05 12:00:00,105.925,131.36,122.47999999999999
2013-02-05 14:00:00,136.485,139.10500000000002,141.835
2013-02-05 16:00:00,167.925,167.12,174.23499999999999
2013-02-05 18:00:00,189.765,192.385,195.11499999999998
2013-02-05 20:00:00,162.70999999999998,165.32999999999998,168.05999999999997
2013-02-05 22:00:00,136.135,143.33499999999998,143.80499999999998
2013-02-06 00:00:00,130.255,135.415,136.97
2013-02-06 02:00:00,125.0,128.425,130.785
2013-02-06 04:00:00,122.55000000000001,129.28,135.495
2013-02-06 06:00:00,157.67000000000002,163.875,173.455
2013-02-06 08:00:00,197.635,198.35500000000002,204.55499999999998
2013-02-06 10:00:00,139.15,149.86,161.7
2013-02-06 12:00:00,105.55000000000001,127.575,152.035
